molecule_chembl_id,target_chembl_id,pchembl_value,activity_type
CHEMBL5911795,CHEMBL2208,6.52,active
CHEMBL5911804,CHEMBL2148,5.93,inactive
CHEMBL5911804,CHEMBL2835,8.72,active
CHEMBL5911804,CHEMBL2971,6.62,active
CHEMBL5911809,CHEMBL2973,7.26,active
CHEMBL5911811,CHEMBL2835,8.83,active
CHEMBL5911818,CHEMBL2148,5.0,inactive
CHEMBL5911818,CHEMBL2835,7.0,active
CHEMBL5911818,CHEMBL2971,5.58,inactive
CHEMBL5911818,CHEMBL3553,5.0,inactive
CHEMBL5911825,CHEMBL3357,6.26,inactive
CHEMBL5911842,CHEMBL5251,7.07,active
CHEMBL5911844,CHEMBL5319,7.75,active
CHEMBL5911849,CHEMBL2835,8.18,active
CHEMBL5911849,CHEMBL2971,7.3,active
CHEMBL5911851,CHEMBL4895,10.59,active
CHEMBL5911852,CHEMBL2971,6.07,inactive
CHEMBL5911852,CHEMBL5251,8.925,active
CHEMBL5911860,CHEMBL1906,9.52,active
CHEMBL5911865,CHEMBL5749,9.7,active
CHEMBL5911872,CHEMBL5749,10.82,active
CHEMBL5911874,CHEMBL5314,6.8,active
CHEMBL5911874,CHEMBL5331,8.72,active
CHEMBL5911876,CHEMBL2742,6.3,inactive
CHEMBL5911876,CHEMBL3973,5.1,inactive
CHEMBL5911883,CHEMBL5251,7.43,active
CHEMBL5911891,CHEMBL5464,5.47,inactive
CHEMBL5911904,CHEMBL3231,6.26,inactive
CHEMBL5911908,CHEMBL3778,8.41,active
CHEMBL5911910,CHEMBL262,8.28,active
CHEMBL5911914,CHEMBL5251,6.26,inactive
CHEMBL5911918,CHEMBL2835,7.64,active
CHEMBL5911918,CHEMBL2971,6.75,active
CHEMBL5911925,CHEMBL3778,7.5,active
CHEMBL5911928,CHEMBL4247,8.26,active
CHEMBL5911939,CHEMBL5749,6.52,active
CHEMBL5911951,CHEMBL1913,8.97,active
CHEMBL5911951,CHEMBL279,8.58,active
CHEMBL5911952,CHEMBL3830,7.24,active
CHEMBL5911953,CHEMBL5251,9.24,active
CHEMBL5911956,CHEMBL2973,6.16,inactive
CHEMBL5911958,CHEMBL5749,8.7,active
CHEMBL5911961,CHEMBL2343,7.89,active
CHEMBL5911964,CHEMBL5749,6.12,inactive
CHEMBL5911968,CHEMBL2148,7.26,active
CHEMBL5911980,CHEMBL2971,6.5,active
CHEMBL5911985,CHEMBL5464,4.89,inactive
CHEMBL5911997,CHEMBL5251,7.51,active
CHEMBL5911999,CHEMBL5464,5.68,inactive
CHEMBL591200,CHEMBL1991,7.35,active
CHEMBL5912004,CHEMBL3553,9.22,active
CHEMBL5912007,CHEMBL2973,5.1,inactive
CHEMBL5912012,CHEMBL3778,8.7,active
CHEMBL5912030,CHEMBL2292,6.58,active
CHEMBL5912034,CHEMBL5251,8.12,active
CHEMBL5912037,CHEMBL3778,6.26,inactive
CHEMBL5912041,CHEMBL3778,8.4,active
CHEMBL5912045,CHEMBL5251,8.3,active
CHEMBL5912052,CHEMBL5749,9.335,active
CHEMBL5912055,CHEMBL4895,10.72,active
CHEMBL5912058,CHEMBL3778,7.8,active
CHEMBL5912062,CHEMBL1772932,8.3,active
CHEMBL5912065,CHEMBL262,6.88,active
CHEMBL5912073,CHEMBL2508,7.66,active
CHEMBL5912073,CHEMBL331,8.12,active
CHEMBL5912075,CHEMBL2835,5.49,inactive
CHEMBL5912075,CHEMBL2971,6.31,inactive
CHEMBL5912075,CHEMBL3553,6.83,active
CHEMBL5912093,CHEMBL5251,7.9,active
CHEMBL5912103,CHEMBL5251,6.52,active
CHEMBL5912104,CHEMBL2835,9.92,active
CHEMBL5912104,CHEMBL2971,9.92,active
CHEMBL5912110,CHEMBL3778,7.66,active
CHEMBL5912113,CHEMBL3553,9.52,active
CHEMBL5912125,CHEMBL1868,5.88,inactive
CHEMBL5912125,CHEMBL1913,6.61,active
CHEMBL5912125,CHEMBL2007,6.62,active
CHEMBL5912125,CHEMBL2742,6.46,inactive
CHEMBL5912125,CHEMBL279,6.18,inactive
CHEMBL5912125,CHEMBL3650,5.97,inactive
CHEMBL5912140,CHEMBL3650,9.0,active
CHEMBL5912142,CHEMBL5251,8.26,active
CHEMBL5912144,CHEMBL2292,8.6,active
CHEMBL5912144,CHEMBL262,5.68,inactive
CHEMBL5912146,CHEMBL5024,6.3,inactive
CHEMBL5912150,CHEMBL5251,8.72,active
CHEMBL5912153,CHEMBL5251,9.09,active
CHEMBL5912158,CHEMBL5319,6.92,active
CHEMBL5912161,CHEMBL3778,9.0,active
CHEMBL5912162,CHEMBL5749,5.56,inactive
CHEMBL5912163,CHEMBL203,8.4,active
CHEMBL5912167,CHEMBL5314,6.96,active
CHEMBL5912169,CHEMBL2041,7.53,active
CHEMBL5912173,CHEMBL4204,8.42,active
CHEMBL5912173,CHEMBL4718,7.24,active
CHEMBL5912176,CHEMBL1772932,8.2,active
CHEMBL5912179,CHEMBL5251,7.9,active
CHEMBL5912200,CHEMBL3830,6.7,active
CHEMBL5912204,CHEMBL5358,7.26,active
CHEMBL5912205,CHEMBL5024,6.3,inactive
CHEMBL5912208,CHEMBL5749,9.57,active
CHEMBL5912224,CHEMBL2815,9.0,active
CHEMBL5912227,CHEMBL1906,7.1,active
CHEMBL5912232,CHEMBL2842,6.06,inactive
CHEMBL5912238,CHEMBL3830,9.15,active
CHEMBL5912239,CHEMBL2431,7.37,active
CHEMBL5912240,CHEMBL3830,8.92,active
CHEMBL5912247,CHEMBL5331,7.26,active
CHEMBL5912252,CHEMBL3553,9.22,active
CHEMBL5912265,CHEMBL5319,7.19,active
CHEMBL5912268,CHEMBL2292,7.24,active
CHEMBL5912268,CHEMBL262,5.18,inactive
CHEMBL5912275,CHEMBL2041,8.1,active
CHEMBL5912276,CHEMBL2971,4.1,inactive
CHEMBL5912278,CHEMBL4040,8.87,active
CHEMBL5912278,CHEMBL5121,8.87,active
CHEMBL5912280,CHEMBL4040,7.6,active
CHEMBL5912283,CHEMBL2292,8.59,active
CHEMBL5912283,CHEMBL262,5.65,inactive
CHEMBL5912284,CHEMBL4718,8.19,active
CHEMBL5912287,CHEMBL2850,6.93,active
CHEMBL5912296,CHEMBL3778,8.370000000000001,active
CHEMBL5912309,CHEMBL2599,7.26,active
CHEMBL5912310,CHEMBL2835,6.96,active
CHEMBL5912311,CHEMBL3778,7.68,active
CHEMBL5912316,CHEMBL5749,5.28,inactive
CHEMBL5912349,CHEMBL4523,6.26,inactive
CHEMBL5912353,CHEMBL203,8.52,active
CHEMBL5912366,CHEMBL3778,6.72,active
CHEMBL5912370,CHEMBL2835,6.96,active
CHEMBL5912372,CHEMBL1913,8.46,active
CHEMBL5912372,CHEMBL279,7.99,active
CHEMBL5912373,CHEMBL5251,7.75,active
CHEMBL5912380,CHEMBL5408,8.85,active
CHEMBL5912381,CHEMBL2148,7.26,active
CHEMBL5912397,CHEMBL3778,7.77,active
CHEMBL5912398,CHEMBL3778,7.72,active
CHEMBL5912400,CHEMBL5749,6.12,inactive
CHEMBL5912408,CHEMBL2973,5.94,inactive
CHEMBL5912412,CHEMBL5749,6.26,inactive
CHEMBL5912414,CHEMBL4516,9.32,active
CHEMBL5912414,CHEMBL5052,7.66,active
CHEMBL5912417,CHEMBL2599,7.24,active
CHEMBL5912417,CHEMBL260,6.68,active
CHEMBL5912417,CHEMBL2850,5.92,inactive
CHEMBL5912432,CHEMBL2148,9.26,active
CHEMBL5912435,CHEMBL1906,6.43,inactive
CHEMBL5912435,CHEMBL5145,6.43,inactive
CHEMBL5912445,CHEMBL5408,7.91,active
CHEMBL591245,CHEMBL1991,4.79,inactive
CHEMBL5912459,CHEMBL5251,9.1,active
CHEMBL591246,CHEMBL1991,6.32,inactive
CHEMBL5912461,CHEMBL5319,7.8,active
CHEMBL5912462,CHEMBL5024,6.3,inactive
CHEMBL5912465,CHEMBL4040,7.57,active
CHEMBL5912466,CHEMBL3778,9.0,active
CHEMBL5912473,CHEMBL3553,9.52,active
CHEMBL5912477,CHEMBL5251,7.94,active
CHEMBL5912479,CHEMBL5903,7.16,active
CHEMBL5912480,CHEMBL2041,7.6,active
CHEMBL5912482,CHEMBL5408,7.79,active
CHEMBL5912483,CHEMBL3717,7.26,active
CHEMBL5912490,CHEMBL5251,7.91,active
CHEMBL5912492,CHEMBL2148,9.26,active
CHEMBL5912494,CHEMBL5251,6.85,active
CHEMBL5912497,CHEMBL2292,8.66,active
CHEMBL5912497,CHEMBL262,7.31,active
CHEMBL5912502,CHEMBL2148,9.3,active
CHEMBL5912502,CHEMBL5251,8.0,active
CHEMBL5912505,CHEMBL4895,6.96,active
CHEMBL5912505,CHEMBL5314,6.46,inactive
CHEMBL5912505,CHEMBL5331,6.96,active
CHEMBL5912509,CHEMBL5408,7.92,active
CHEMBL5912512,CHEMBL5749,9.57,active
CHEMBL5912517,CHEMBL3553,9.22,active
CHEMBL5912525,CHEMBL1868,6.66,active
CHEMBL5912525,CHEMBL1913,7.75,active
CHEMBL5912525,CHEMBL2007,7.56,active
CHEMBL5912525,CHEMBL2742,7.66,active
CHEMBL5912525,CHEMBL279,7.54,active
CHEMBL5912525,CHEMBL3650,6.64,active
CHEMBL5912526,CHEMBL1906,8.92,active
CHEMBL5912531,CHEMBL5408,7.92,active
CHEMBL5912536,CHEMBL5251,9.11,active
CHEMBL5912539,CHEMBL5331,7.26,active
CHEMBL5912544,CHEMBL5319,7.45,active
CHEMBL5912549,CHEMBL4895,7.81,active
CHEMBL5912550,CHEMBL5122,5.92,inactive
CHEMBL5912550,CHEMBL5319,7.15,active
CHEMBL5912557,CHEMBL3231,4.59,inactive
CHEMBL591256,CHEMBL1991,7.27,active
CHEMBL5912563,CHEMBL5331,7.26,active
CHEMBL591257,CHEMBL5145,4.6,inactive
CHEMBL5912571,CHEMBL4040,8.46,active
CHEMBL5912573,CHEMBL2292,7.58,active
CHEMBL5912573,CHEMBL262,7.26,active
CHEMBL5912588,CHEMBL5464,4.25,inactive
CHEMBL5912590,CHEMBL2041,7.73,active
CHEMBL5912598,CHEMBL1772932,7.33,active
CHEMBL5912604,CHEMBL6006,5.96,inactive
CHEMBL5912609,CHEMBL1906,8.51,active
CHEMBL5912614,CHEMBL4630,10.36,active
CHEMBL5912615,CHEMBL5331,7.26,active
CHEMBL5912623,CHEMBL2971,7.85,active
CHEMBL5912638,CHEMBL2973,7.96,active
CHEMBL591264,CHEMBL5145,4.93,inactive
CHEMBL5912641,CHEMBL3778,8.7,active
CHEMBL591265,CHEMBL5145,5.18,inactive
CHEMBL5912651,CHEMBL5408,5.9,inactive
CHEMBL5912653,CHEMBL260,5.415,inactive
CHEMBL5912662,CHEMBL203,8.3,active
CHEMBL5912675,CHEMBL262,6.11,inactive
CHEMBL5912678,CHEMBL2835,6.97,active
CHEMBL5912678,CHEMBL2971,7.79,active
CHEMBL5912682,CHEMBL5408,8.37,active
CHEMBL5912684,CHEMBL2835,6.26,inactive
CHEMBL5912686,CHEMBL2971,6.71,active
CHEMBL5912688,CHEMBL3650,8.96,active
CHEMBL5912688,CHEMBL4142,8.59,active
CHEMBL5912692,CHEMBL2973,8.33,active
CHEMBL591271,CHEMBL2973,4.28,inactive
CHEMBL591271,CHEMBL3231,4.6,inactive
CHEMBL5912711,CHEMBL3778,5.99,inactive
CHEMBL5912712,CHEMBL5251,6.26,inactive
CHEMBL5912714,CHEMBL3778,6.76,active
CHEMBL5912719,CHEMBL5251,6.35,inactive
CHEMBL591272,CHEMBL2973,6.28,inactive
CHEMBL591272,CHEMBL3231,5.82,inactive
CHEMBL5912721,CHEMBL5464,8.7,active
CHEMBL5912729,CHEMBL1906,9.52,active
CHEMBL5912730,CHEMBL5251,6.58,active
CHEMBL5912736,CHEMBL1913,8.05,active
CHEMBL5912736,CHEMBL279,8.05,active
CHEMBL5912738,CHEMBL5358,7.26,active
CHEMBL5912739,CHEMBL2973,6.33,inactive
CHEMBL5912748,CHEMBL5251,6.3,inactive
CHEMBL591275,CHEMBL260,7.96,active
CHEMBL5912751,CHEMBL5251,6.41,inactive
CHEMBL5912753,CHEMBL3045,9.17,active
CHEMBL5912759,CHEMBL5464,5.14,inactive
CHEMBL591276,CHEMBL260,7.02,active
CHEMBL5912764,CHEMBL1908389,6.43,inactive
CHEMBL5912768,CHEMBL4895,10.07,active
CHEMBL5912786,CHEMBL2148,5.26,inactive
CHEMBL5912786,CHEMBL2835,6.26,inactive
CHEMBL5912786,CHEMBL2971,7.26,active
CHEMBL5912786,CHEMBL3553,7.26,active
CHEMBL5912792,CHEMBL4718,8.28,active
CHEMBL5912796,CHEMBL3834,8.46,active
CHEMBL5912796,CHEMBL4246,8.47,active
CHEMBL5912796,CHEMBL5251,8.66,active
CHEMBL5912797,CHEMBL6166,6.65,active
CHEMBL5912804,CHEMBL2835,9.06,active
CHEMBL5912804,CHEMBL2971,8.72,active
CHEMBL5912806,CHEMBL3778,8.21,active
CHEMBL5912816,CHEMBL2148,6.6,active
CHEMBL5912816,CHEMBL2835,7.85,active
CHEMBL5912816,CHEMBL2971,7.14,active
CHEMBL5912816,CHEMBL3553,7.14,active
CHEMBL5912820,CHEMBL4204,7.31,active
CHEMBL5912820,CHEMBL4718,6.45,inactive
CHEMBL5912831,CHEMBL2041,8.35,active
CHEMBL5912832,CHEMBL3778,5.26,inactive
CHEMBL5912838,CHEMBL5749,8.82,active
CHEMBL5912843,CHEMBL1862,6.32,inactive
CHEMBL5912843,CHEMBL4014,6.11,inactive
CHEMBL5912846,CHEMBL3778,5.26,inactive
CHEMBL5912847,CHEMBL5464,5.03,inactive
CHEMBL5912849,CHEMBL4895,6.46,inactive
CHEMBL5912849,CHEMBL5331,6.96,active
CHEMBL591285,CHEMBL2973,7.55,active
CHEMBL591285,CHEMBL3231,6.89,active
CHEMBL5912853,CHEMBL4267,6.52,active
CHEMBL5912854,CHEMBL5464,4.58,inactive
CHEMBL5912859,CHEMBL2599,6.71,active
CHEMBL5912859,CHEMBL260,6.91,active
CHEMBL5912859,CHEMBL2850,4.91,inactive
CHEMBL5912862,CHEMBL2599,7.52,active
CHEMBL5912862,CHEMBL2971,7.52,active
CHEMBL5912864,CHEMBL3650,8.82,active
CHEMBL5912864,CHEMBL4142,8.25,active
CHEMBL5912865,CHEMBL3778,6.31,inactive
CHEMBL591287,CHEMBL2973,7.21,active
CHEMBL591287,CHEMBL3231,6.21,inactive
CHEMBL5912877,CHEMBL2971,6.41,inactive
CHEMBL591288,CHEMBL1824,5.91,inactive
CHEMBL5912885,CHEMBL5358,7.26,active
CHEMBL5912893,CHEMBL4204,8.64,active
CHEMBL5912905,CHEMBL3778,6.26,inactive
CHEMBL5912907,CHEMBL4523,5.26,inactive
CHEMBL5912922,CHEMBL1906,10.1,active
CHEMBL5912929,CHEMBL2835,6.88,active
CHEMBL5912929,CHEMBL2971,6.69,active
CHEMBL5912930,CHEMBL2343,8.15,active
CHEMBL5912939,CHEMBL5319,6.75,active
CHEMBL5912960,CHEMBL2041,9.3,active
CHEMBL5912968,CHEMBL2148,6.16,inactive
CHEMBL5912968,CHEMBL2971,6.71,active
CHEMBL5912968,CHEMBL2973,7.91,active
CHEMBL5912968,CHEMBL3231,7.55,active
CHEMBL5912975,CHEMBL2971,7.52,active
CHEMBL5912976,CHEMBL5251,6.0,inactive
CHEMBL5912977,CHEMBL5408,8.04,active
CHEMBL5912978,CHEMBL203,7.92,active
CHEMBL5912984,CHEMBL2835,8.13,active
CHEMBL5912984,CHEMBL2971,8.37,active
CHEMBL5912987,CHEMBL5319,8.19,active
CHEMBL5912995,CHEMBL2971,6.76,active
CHEMBL5913000,CHEMBL2148,5.0,inactive
CHEMBL5913000,CHEMBL2835,7.25,active
CHEMBL5913000,CHEMBL2971,5.95,inactive
CHEMBL5913000,CHEMBL3553,5.38,inactive
CHEMBL5913005,CHEMBL2343,8.96,active
CHEMBL5913006,CHEMBL5314,6.08,inactive
CHEMBL5913006,CHEMBL5331,8.34,active
CHEMBL5913013,CHEMBL5024,6.3,inactive
CHEMBL5913025,CHEMBL5749,7.47,active
CHEMBL5913034,CHEMBL3650,6.94,active
CHEMBL5913034,CHEMBL4142,7.7,active
CHEMBL5913035,CHEMBL1906,6.12,inactive
CHEMBL5913035,CHEMBL5145,6.43,inactive
CHEMBL5913047,CHEMBL1908389,6.38,inactive
CHEMBL5913052,CHEMBL5251,9.77,active
CHEMBL5913053,CHEMBL5749,9.68,active
CHEMBL5913058,CHEMBL6166,5.85,inactive
CHEMBL5913066,CHEMBL3778,5.26,inactive
CHEMBL5913068,CHEMBL3650,8.26,active
CHEMBL5913084,CHEMBL5331,5.92,inactive
CHEMBL5913086,CHEMBL5251,7.26,active
CHEMBL5913087,CHEMBL3116,6.42,inactive
CHEMBL5913089,CHEMBL2959,7.26,active
CHEMBL5913090,CHEMBL3778,5.52,inactive
CHEMBL5913102,CHEMBL1824,8.07,active
CHEMBL5913104,CHEMBL5749,9.17,active
CHEMBL5913108,CHEMBL2041,6.26,inactive
CHEMBL5913109,CHEMBL5251,5.26,inactive
CHEMBL5913116,CHEMBL4523,6.26,inactive
CHEMBL5913125,CHEMBL203,8.52,active
CHEMBL5913133,CHEMBL1906,9.1,active
CHEMBL5913134,CHEMBL3834,7.07,active
CHEMBL5913134,CHEMBL4246,6.89,active
CHEMBL5913134,CHEMBL5251,8.705,active
CHEMBL5913141,CHEMBL2148,8.26,active
CHEMBL5913153,CHEMBL5464,6.3,inactive
CHEMBL5913168,CHEMBL5314,7.26,active
CHEMBL5913173,CHEMBL2971,7.75,active
CHEMBL5913178,CHEMBL5319,7.33,active
CHEMBL5913189,CHEMBL2148,8.84,active
CHEMBL5913189,CHEMBL2835,8.31,active
CHEMBL5913189,CHEMBL2971,9.08,active
CHEMBL5913189,CHEMBL3553,8.41,active
CHEMBL5913204,CHEMBL2292,7.89,active
CHEMBL5913210,CHEMBL2041,7.34,active
CHEMBL5913213,CHEMBL2041,7.92,active
CHEMBL5913218,CHEMBL5749,10.1,active
CHEMBL591322,CHEMBL258,8.92,active
CHEMBL5913226,CHEMBL2599,7.52,active
CHEMBL5913227,CHEMBL5251,6.26,inactive
CHEMBL5913232,CHEMBL3778,6.54,active
CHEMBL5913233,CHEMBL2708,6.26,inactive
CHEMBL5913235,CHEMBL3650,7.7,active
CHEMBL591324,CHEMBL258,9.39,active
CHEMBL5913244,CHEMBL2041,6.96,active
CHEMBL5913247,CHEMBL1868,6.47,inactive
CHEMBL5913247,CHEMBL1913,7.66,active
CHEMBL5913247,CHEMBL2007,7.72,active
CHEMBL5913247,CHEMBL2742,7.47,active
CHEMBL5913247,CHEMBL279,6.99,active
CHEMBL5913247,CHEMBL3650,6.87,active
CHEMBL591325,CHEMBL258,9.14,active
CHEMBL5913254,CHEMBL4040,8.54,active
CHEMBL5913255,CHEMBL5251,6.3,inactive
CHEMBL591326,CHEMBL258,9.0,active
CHEMBL5913260,CHEMBL5251,8.48,active
CHEMBL5913266,CHEMBL2041,8.01,active
CHEMBL5913267,CHEMBL2148,8.02,active
CHEMBL5913267,CHEMBL5251,6.95,active
CHEMBL5913280,CHEMBL2599,7.26,active
CHEMBL5913288,CHEMBL2148,8.26,active
CHEMBL5913288,CHEMBL2835,9.26,active
CHEMBL5913288,CHEMBL2971,9.26,active
CHEMBL5913288,CHEMBL3553,9.26,active
CHEMBL5913293,CHEMBL2835,7.63,active
CHEMBL5913293,CHEMBL2971,8.17,active
CHEMBL5913295,CHEMBL5903,8.0,active
CHEMBL5913298,CHEMBL2041,7.78,active
CHEMBL5913299,CHEMBL2971,6.52,active
CHEMBL5913310,CHEMBL2292,9.1,active
CHEMBL5913310,CHEMBL262,7.07,active
CHEMBL5913313,CHEMBL5408,7.69,active
CHEMBL5913315,CHEMBL3553,8.26,active
CHEMBL5913323,CHEMBL2835,6.355,inactive
CHEMBL5913323,CHEMBL2971,6.0,inactive
CHEMBL5913352,CHEMBL4523,5.26,inactive
CHEMBL5913352,CHEMBL5407,7.52,active
CHEMBL5913363,CHEMBL3778,6.8,active
CHEMBL5913365,CHEMBL4523,6.26,inactive
CHEMBL5913366,CHEMBL2148,7.81,active
CHEMBL5913366,CHEMBL2835,8.85,active
CHEMBL5913366,CHEMBL2971,8.19,active
CHEMBL5913366,CHEMBL3553,7.2,active
CHEMBL5913368,CHEMBL2599,7.26,active
CHEMBL5913402,CHEMBL2973,5.95,inactive
CHEMBL5913404,CHEMBL2815,9.27,active
CHEMBL5913406,CHEMBL6166,5.26,inactive
CHEMBL5913410,CHEMBL2971,5.66,inactive
CHEMBL5913415,CHEMBL5408,8.09,active
CHEMBL5913421,CHEMBL4040,7.59,active
CHEMBL5913432,CHEMBL3778,6.89,active
CHEMBL5913435,CHEMBL2742,8.62,active
CHEMBL5913435,CHEMBL3650,7.81,active
CHEMBL5913435,CHEMBL4142,8.55,active
CHEMBL5913438,CHEMBL5749,9.51,active
CHEMBL5913443,CHEMBL5251,7.1,active
CHEMBL5913447,CHEMBL5251,6.95,active
CHEMBL5913449,CHEMBL203,6.84,active
CHEMBL5913449,CHEMBL5251,9.16,active
CHEMBL5913451,CHEMBL3778,7.55,active
CHEMBL5913452,CHEMBL5749,6.12,inactive
CHEMBL5913459,CHEMBL260,7.62,active
CHEMBL5913465,CHEMBL279,6.01,inactive
CHEMBL5913469,CHEMBL2148,8.96,active
CHEMBL5913469,CHEMBL5251,8.08,active
CHEMBL5913471,CHEMBL2835,7.46,active
CHEMBL5913471,CHEMBL2971,7.46,active
CHEMBL5913484,CHEMBL203,7.26,active
CHEMBL5913487,CHEMBL2148,9.26,active
CHEMBL5913495,CHEMBL5251,7.1,active
CHEMBL5913500,CHEMBL5358,7.26,active
CHEMBL5913504,CHEMBL5464,5.0,inactive
CHEMBL5913508,CHEMBL6166,5.0,inactive
CHEMBL5913513,CHEMBL5464,4.36,inactive
CHEMBL5913529,CHEMBL262,7.71,active
CHEMBL5913531,CHEMBL3778,7.23,active
CHEMBL5913535,CHEMBL5251,9.92,active
CHEMBL5913548,CHEMBL2041,9.52,active
CHEMBL591355,CHEMBL2973,5.4399999999999995,inactive
CHEMBL5913554,CHEMBL5251,7.05,active
CHEMBL5913557,CHEMBL5464,6.26,inactive
CHEMBL5913558,CHEMBL2959,10.4,active
CHEMBL5913569,CHEMBL5358,7.26,active
CHEMBL5913577,CHEMBL2148,8.3,active
CHEMBL5913577,CHEMBL5251,7.85,active
CHEMBL5913585,CHEMBL3778,5.39,inactive
CHEMBL5913592,CHEMBL5251,7.7,active
CHEMBL5913601,CHEMBL203,8.52,active
CHEMBL5913615,CHEMBL262,7.9,active
CHEMBL5913616,CHEMBL203,8.0,active
CHEMBL5913644,CHEMBL4040,7.39,active
CHEMBL5913652,CHEMBL5073,7.0,active
CHEMBL5913653,CHEMBL2292,7.86,active
CHEMBL5913660,CHEMBL2148,6.765000000000001,active
CHEMBL5913662,CHEMBL2835,7.0,active
CHEMBL5913662,CHEMBL2971,6.31,inactive
CHEMBL5913664,CHEMBL2973,6.58,active
CHEMBL5913664,CHEMBL3231,5.17,inactive
CHEMBL5913669,CHEMBL3385,6.52,active
CHEMBL5913670,CHEMBL4375,6.84,active
CHEMBL5913672,CHEMBL5314,9.47,active
CHEMBL5913672,CHEMBL5331,5.9,inactive
CHEMBL5913685,CHEMBL260,5.79,inactive
CHEMBL5913688,CHEMBL5251,7.01,active
CHEMBL5913692,CHEMBL4247,4.08,inactive
CHEMBL5913696,CHEMBL2971,6.32,inactive
CHEMBL5913697,CHEMBL2041,6.36,inactive
CHEMBL5913707,CHEMBL5331,7.26,active
CHEMBL5913708,CHEMBL3717,7.26,active
CHEMBL5913708,CHEMBL4895,7.26,active
CHEMBL5913710,CHEMBL203,7.48,active
CHEMBL5913712,CHEMBL5749,5.56,inactive
CHEMBL5913713,CHEMBL3553,8.26,active
CHEMBL5913714,CHEMBL3830,7.72,active
CHEMBL5913715,CHEMBL3778,6.22,inactive
CHEMBL5913717,CHEMBL2835,8.42,active
CHEMBL5913717,CHEMBL2971,7.63,active
CHEMBL5913721,CHEMBL5903,6.2,inactive
CHEMBL5913740,CHEMBL2897,6.38,inactive
CHEMBL5913741,CHEMBL5251,8.38,active
CHEMBL5913744,CHEMBL2148,6.26,inactive
CHEMBL5913744,CHEMBL5251,7.26,active
CHEMBL5913746,CHEMBL1772932,5.63,inactive
CHEMBL5913748,CHEMBL4895,8.555,active
CHEMBL5913748,CHEMBL5331,7.34,active
CHEMBL5913763,CHEMBL3142,9.4,active
CHEMBL5913763,CHEMBL3983,5.2,inactive
CHEMBL5913770,CHEMBL2041,5.39,inactive
CHEMBL5913776,CHEMBL5888,8.37,active
CHEMBL5913787,CHEMBL5251,7.41,active
CHEMBL5913790,CHEMBL4204,5.85,inactive
CHEMBL5913790,CHEMBL4718,5.39,inactive
CHEMBL5913803,CHEMBL3357,5.52,inactive
CHEMBL5913803,CHEMBL3778,6.26,inactive
CHEMBL5913807,CHEMBL3142,7.73,active
CHEMBL5913812,CHEMBL3717,8.51,active
CHEMBL5913815,CHEMBL2292,7.26,active
CHEMBL5913822,CHEMBL3983,9.14,active
CHEMBL5913832,CHEMBL5251,5.26,inactive
CHEMBL5913833,CHEMBL4040,7.17,active
CHEMBL5913835,CHEMBL3778,7.38,active
CHEMBL5913836,CHEMBL4204,8.7,active
CHEMBL5913838,CHEMBL5491,7.13,active
CHEMBL5913843,CHEMBL3778,6.26,inactive
CHEMBL5913846,CHEMBL2343,6.8,active
CHEMBL5913847,CHEMBL2835,6.96,active
CHEMBL5913856,CHEMBL4375,6.49,inactive
CHEMBL591387,CHEMBL1991,7.05,active
CHEMBL5913877,CHEMBL4895,10.52,active
CHEMBL5913882,CHEMBL3778,8.0,active
CHEMBL5913885,CHEMBL5251,8.92,active
CHEMBL5913894,CHEMBL3778,8.22,active
CHEMBL5913904,CHEMBL2850,5.6,inactive
CHEMBL5913904,CHEMBL4674,5.82,inactive
CHEMBL5913905,CHEMBL2041,8.15,active
CHEMBL5913907,CHEMBL262,7.55,active
CHEMBL5913931,CHEMBL5464,5.23,inactive
CHEMBL5913936,CHEMBL203,7.6,active
CHEMBL5913944,CHEMBL2835,6.26,inactive
CHEMBL5913945,CHEMBL3778,8.33,active
CHEMBL5913959,CHEMBL2971,5.0,inactive
CHEMBL5913973,CHEMBL2835,6.88,active
CHEMBL5913973,CHEMBL2971,6.505,active
CHEMBL5913977,CHEMBL2835,9.4,active
CHEMBL5913977,CHEMBL2971,9.52,active
CHEMBL5913981,CHEMBL3830,8.96,active
CHEMBL5913983,CHEMBL1772932,7.6,active
CHEMBL5913984,CHEMBL5024,6.3,inactive
CHEMBL5913987,CHEMBL3778,7.9,active
CHEMBL5913990,CHEMBL6166,5.31,inactive
CHEMBL5913998,CHEMBL260,7.55,active
CHEMBL5913998,CHEMBL2850,5.64,inactive
CHEMBL5914007,CHEMBL260,7.03,active
CHEMBL5914007,CHEMBL2939,6.2,inactive
CHEMBL5914018,CHEMBL1913,7.96,active
CHEMBL5914018,CHEMBL279,7.85,active
CHEMBL5914029,CHEMBL2973,8.22,active
CHEMBL5914030,CHEMBL5749,10.0,active
CHEMBL5914034,CHEMBL2973,7.92,active
CHEMBL5914034,CHEMBL3231,6.56,active
CHEMBL5914037,CHEMBL3553,9.22,active
CHEMBL5914039,CHEMBL5749,4.12,inactive
CHEMBL5914042,CHEMBL2599,6.71,active
CHEMBL5914042,CHEMBL260,6.91,active
CHEMBL5914042,CHEMBL2850,4.91,inactive
CHEMBL5914044,CHEMBL3116,5.72,inactive
CHEMBL5914053,CHEMBL6166,5.36,inactive
CHEMBL5914054,CHEMBL5251,8.26,active
CHEMBL5914061,CHEMBL2292,7.97,active
CHEMBL5914061,CHEMBL262,6.88,active
