target_chembl_id,assay_chembl_id,confidence_score,assay_type
CHEMBL2345,CHEMBL1016974,9,B
CHEMBL2345,CHEMBL1016975,9,B
CHEMBL2345,CHEMBL1016976,9,B
CHEMBL2345,CHEMBL1016978,9,B
CHEMBL2345,CHEMBL1016983,8,B
CHEMBL2345,CHEMBL1016984,8,B
CHEMBL2345,CHEMBL1016985,8,B
CHEMBL2345,CHEMBL953387,8,B
CHEMBL2345,CHEMBL1022314,8,B
CHEMBL2345,CHEMBL1009903,8,B
CHEMBL2345,CHEMBL958314,8,B
CHEMBL2345,CHEMBL1055119,8,B
CHEMBL2345,CHEMBL1063682,9,B
CHEMBL2345,CHEMBL1063683,9,B
CHEMBL2345,CHEMBL1052117,9,B
CHEMBL2345,CHEMBL1062027,9,B
CHEMBL2345,CHEMBL1062870,9,B
CHEMBL2345,CHEMBL1061105,9,B
CHEMBL2345,CHEMBL1063672,9,B
CHEMBL2345,CHEMBL1060219,9,B
CHEMBL2345,CHEMBL1057676,8,B
CHEMBL2345,CHEMBL1043887,8,B
CHEMBL2345,CHEMBL1056850,8,B
CHEMBL2345,CHEMBL1056104,8,B
CHEMBL2345,CHEMBL1052956,8,B
CHEMBL2345,CHEMBL1036946,8,B
CHEMBL2345,CHEMBL1049412,8,B
CHEMBL2345,CHEMBL1044544,9,B
CHEMBL2345,CHEMBL1041962,8,B
CHEMBL2345,CHEMBL1048102,8,B
CHEMBL2345,CHEMBL1043376,9,B
CHEMBL2345,CHEMBL1043804,8,B
CHEMBL2345,CHEMBL1072511,8,B
CHEMBL2345,CHEMBL1050472,9,B
CHEMBL2345,CHEMBL1045143,9,B
CHEMBL2345,CHEMBL1066100,8,B
CHEMBL2345,CHEMBL1071364,8,B
CHEMBL2345,CHEMBL1072689,8,B
CHEMBL2345,CHEMBL1074382,8,B
CHEMBL2345,CHEMBL1065089,8,B
CHEMBL2345,CHEMBL1065114,8,B
CHEMBL2345,CHEMBL1065764,8,B
CHEMBL2345,CHEMBL1101758,8,B
CHEMBL2345,CHEMBL1103234,8,B
CHEMBL2345,CHEMBL1114122,8,B
CHEMBL2345,CHEMBL1104322,8,B
CHEMBL2345,CHEMBL1117943,8,B
CHEMBL2345,CHEMBL1167690,8,B
CHEMBL2345,CHEMBL1175328,8,B
CHEMBL2345,CHEMBL1176573,8,B
CHEMBL2345,CHEMBL1225084,8,B
CHEMBL2345,CHEMBL1225085,9,B
CHEMBL2345,CHEMBL1225086,8,B
CHEMBL2345,CHEMBL1225088,9,B
CHEMBL2345,CHEMBL1226192,9,B
CHEMBL2345,CHEMBL1226194,9,B
CHEMBL2345,CHEMBL1226195,9,B
CHEMBL2345,CHEMBL1226197,9,B
CHEMBL2345,CHEMBL1228802,8,B
CHEMBL2345,CHEMBL1244283,8,B
CHEMBL2345,CHEMBL1244970,8,B
CHEMBL2345,CHEMBL1251683,8,B
CHEMBL2345,CHEMBL1259609,8,B
CHEMBL2345,CHEMBL1272508,8,B
CHEMBL2345,CHEMBL1645764,8,B
CHEMBL2345,CHEMBL1648713,8,B
CHEMBL2345,CHEMBL1646642,9,B
CHEMBL2345,CHEMBL1656186,8,B
CHEMBL2345,CHEMBL1663976,8,B
CHEMBL2345,CHEMBL1768977,9,B
CHEMBL2345,CHEMBL1769115,8,B
CHEMBL2345,CHEMBL1769285,8,B
CHEMBL2345,CHEMBL1777645,8,B
CHEMBL2345,CHEMBL1776531,8,B
CHEMBL2345,CHEMBL1776540,8,B
CHEMBL2345,CHEMBL1776594,8,B
CHEMBL2345,CHEMBL1776595,9,B
CHEMBL2345,CHEMBL1776596,8,B
CHEMBL2345,CHEMBL1776597,9,B
CHEMBL2345,CHEMBL1776598,9,B
CHEMBL2345,CHEMBL1806010,8,B
CHEMBL2345,CHEMBL1805365,8,B
CHEMBL2345,CHEMBL1826698,8,B
CHEMBL2345,CHEMBL1826252,8,B
CHEMBL2345,CHEMBL1837948,9,B
CHEMBL2345,CHEMBL1908657,8,B
CHEMBL2345,CHEMBL1913735,9,B
CHEMBL2345,CHEMBL1913736,9,B
CHEMBL2345,CHEMBL1913787,8,B
CHEMBL2345,CHEMBL1913893,8,B
CHEMBL2345,CHEMBL1918998,9,B
CHEMBL2345,CHEMBL1930061,9,B
CHEMBL2345,CHEMBL1930365,8,B
CHEMBL2345,CHEMBL1936090,8,B
CHEMBL2345,CHEMBL1936697,9,B
CHEMBL2345,CHEMBL1936698,9,B
CHEMBL2345,CHEMBL1941466,8,B
CHEMBL2345,CHEMBL1941467,8,B
CHEMBL2345,CHEMBL1959394,8,B
CHEMBL2345,CHEMBL1961930,8,B
CHEMBL2345,CHEMBL1961931,8,B
CHEMBL2345,CHEMBL1963690,8,F
CHEMBL2345,CHEMBL2015510,8,B
CHEMBL2345,CHEMBL2015807,8,B
CHEMBL2345,CHEMBL2014657,8,B
CHEMBL2345,CHEMBL2014738,8,B
CHEMBL2345,CHEMBL2019687,8,B
CHEMBL2345,CHEMBL2020792,8,B
CHEMBL2345,CHEMBL2020793,8,B
CHEMBL2345,CHEMBL2024841,8,B
CHEMBL2345,CHEMBL2065132,9,B
CHEMBL2345,CHEMBL2065162,9,B
CHEMBL2345,CHEMBL2067597,9,B
CHEMBL2345,CHEMBL2066386,9,B
CHEMBL2345,CHEMBL2091835,8,B
CHEMBL2345,CHEMBL2157696,8,B
CHEMBL2345,CHEMBL2161222,8,B
CHEMBL2345,CHEMBL2166159,9,B
CHEMBL2345,CHEMBL2186669,8,B
CHEMBL2345,CHEMBL2211996,8,B
CHEMBL2345,CHEMBL2211997,8,B
CHEMBL2345,CHEMBL2214444,8,B
CHEMBL2345,CHEMBL2214646,8,B
CHEMBL2345,CHEMBL2213188,8,B
CHEMBL2345,CHEMBL2209628,8,B
CHEMBL2345,CHEMBL2216719,9,B
CHEMBL2345,CHEMBL2217235,9,B
CHEMBL2345,CHEMBL2219165,9,B
CHEMBL2345,CHEMBL2219166,9,B
CHEMBL2345,CHEMBL2327514,9,B
CHEMBL2345,CHEMBL2327515,9,B
CHEMBL2345,CHEMBL2327518,9,B
CHEMBL2345,CHEMBL2327520,9,B
CHEMBL2345,CHEMBL2328036,9,B
CHEMBL2345,CHEMBL2328037,9,B
CHEMBL2345,CHEMBL2330659,9,B
CHEMBL2345,CHEMBL2343948,9,B
CHEMBL2345,CHEMBL2341618,9,B
CHEMBL2345,CHEMBL2342687,9,B
CHEMBL2345,CHEMBL2351852,9,B
CHEMBL2345,CHEMBL2352159,9,B
CHEMBL2345,CHEMBL2353270,9,B
CHEMBL2345,CHEMBL2353271,9,B
CHEMBL2345,CHEMBL2353272,9,B
CHEMBL2345,CHEMBL2350682,9,B
CHEMBL2345,CHEMBL2350705,9,B
CHEMBL2345,CHEMBL2350997,9,B
CHEMBL2345,CHEMBL2350998,9,B
CHEMBL2345,CHEMBL2352840,9,B
CHEMBL2345,CHEMBL2351119,9,B
CHEMBL2345,CHEMBL2384675,9,B
CHEMBL2345,CHEMBL2389251,9,B
CHEMBL2345,CHEMBL2389261,9,B
CHEMBL2345,CHEMBL2399772,9,B
CHEMBL2345,CHEMBL2406299,9,B
CHEMBL2345,CHEMBL2422290,9,B
CHEMBL2345,CHEMBL2424229,9,B
CHEMBL2345,CHEMBL2429471,9,B
CHEMBL2345,CHEMBL2429598,9,B
CHEMBL2345,CHEMBL2432956,9,B
CHEMBL2345,CHEMBL2433447,9,B
CHEMBL2345,CHEMBL2433478,9,B
CHEMBL2345,CHEMBL2446251,9,B
CHEMBL2345,CHEMBL3100917,9,B
CHEMBL2345,CHEMBL3124205,9,B
CHEMBL2345,CHEMBL3136171,9,B
CHEMBL2345,CHEMBL3135065,9,B
CHEMBL2345,CHEMBL3136049,9,B
CHEMBL2345,CHEMBL3136637,9,B
CHEMBL2345,CHEMBL3135093,9,B
CHEMBL2345,CHEMBL3136350,9,B
CHEMBL2345,CHEMBL3136668,9,B
CHEMBL2345,CHEMBL3134752,9,B
CHEMBL2345,CHEMBL3135452,9,B
CHEMBL2345,CHEMBL3136519,9,B
CHEMBL2345,CHEMBL3136987,9,B
CHEMBL2345,CHEMBL3135652,9,B
CHEMBL2345,CHEMBL3136134,9,B
CHEMBL2345,CHEMBL3241841,9,B
CHEMBL2345,CHEMBL3269731,9,B
CHEMBL2345,CHEMBL3265838,9,B
CHEMBL2345,CHEMBL3384382,9,B
CHEMBL2345,CHEMBL3377041,9,B
CHEMBL2345,CHEMBL3377056,9,B
CHEMBL2345,CHEMBL3379513,9,B
CHEMBL2345,CHEMBL3378501,9,B
CHEMBL2345,CHEMBL3371389,9,B
CHEMBL2345,CHEMBL3362076,9,B
CHEMBL2345,CHEMBL3369191,9,B
CHEMBL2345,CHEMBL3370297,9,B
CHEMBL2345,CHEMBL3371226,9,B
CHEMBL2345,CHEMBL3369113,9,B
CHEMBL2345,CHEMBL3427816,9,B
CHEMBL2345,CHEMBL3430834,9,B
CHEMBL2345,CHEMBL3430835,9,B
CHEMBL2345,CHEMBL3595496,9,B
CHEMBL2345,CHEMBL3607765,9,B
CHEMBL2345,CHEMBL3607887,9,B
CHEMBL2345,CHEMBL3631464,9,B
CHEMBL2345,CHEMBL3631693,9,B
CHEMBL2345,CHEMBL3631581,9,B
CHEMBL2345,CHEMBL3706312,9,B
CHEMBL2345,CHEMBL3742672,9,B
CHEMBL2345,CHEMBL3750035,9,B
CHEMBL2345,CHEMBL3749850,9,B
CHEMBL2345,CHEMBL3761181,9,B
CHEMBL2345,CHEMBL3772123,9,B
CHEMBL2345,CHEMBL3777758,9,B
CHEMBL2345,CHEMBL3816527,9,B
CHEMBL2345,CHEMBL3816839,9,B
CHEMBL2345,CHEMBL3816840,9,B
CHEMBL2345,CHEMBL3815436,9,B
CHEMBL2345,CHEMBL3820363,9,B
CHEMBL2345,CHEMBL3820311,9,B
CHEMBL2345,CHEMBL3876052,9,B
CHEMBL2345,CHEMBL3888690,8,B
CHEMBL2345,CHEMBL3991873,9,B
CHEMBL2345,CHEMBL4007744,9,B
CHEMBL2345,CHEMBL4024864,9,B
CHEMBL2345,CHEMBL4025374,9,B
CHEMBL2345,CHEMBL4025375,9,B
CHEMBL2345,CHEMBL4034483,9,B
CHEMBL2345,CHEMBL4034484,9,B
CHEMBL2345,CHEMBL4034544,9,B
CHEMBL2345,CHEMBL4034545,9,B
CHEMBL2345,CHEMBL4044187,9,B
CHEMBL2345,CHEMBL4044188,9,B
CHEMBL2345,CHEMBL4045822,9,B
CHEMBL2345,CHEMBL4045824,9,B
CHEMBL2345,CHEMBL4045825,9,B
CHEMBL2345,CHEMBL4045826,9,B
CHEMBL2345,CHEMBL4045827,9,B
CHEMBL2345,CHEMBL4046063,9,B
CHEMBL2345,CHEMBL4046065,9,B
CHEMBL2345,CHEMBL4046066,9,B
CHEMBL2345,CHEMBL4046067,9,B
CHEMBL2345,CHEMBL4046068,9,B
CHEMBL2345,CHEMBL4050315,9,B
CHEMBL2345,CHEMBL4054931,9,B
CHEMBL2345,CHEMBL4055004,9,B
CHEMBL2345,CHEMBL4055043,9,B
CHEMBL2345,CHEMBL4057248,9,B
CHEMBL2345,CHEMBL4057446,9,B
CHEMBL2345,CHEMBL4118467,9,B
CHEMBL2345,CHEMBL4118470,9,B
CHEMBL2345,CHEMBL4118744,9,B
CHEMBL2345,CHEMBL4118895,9,B
CHEMBL2345,CHEMBL4120155,9,B
CHEMBL2345,CHEMBL4120277,9,B
CHEMBL2345,CHEMBL4120498,9,B
CHEMBL2345,CHEMBL4120718,9,B
CHEMBL2345,CHEMBL4152886,9,B
CHEMBL2345,CHEMBL4155763,9,B
CHEMBL2345,CHEMBL4157266,9,B
CHEMBL2345,CHEMBL4157267,9,B
CHEMBL2345,CHEMBL4178127,9,B
CHEMBL2345,CHEMBL4181220,9,B
CHEMBL2345,CHEMBL4186045,9,B
CHEMBL2345,CHEMBL4186046,9,B
CHEMBL2345,CHEMBL4187304,9,B
CHEMBL2345,CHEMBL4191177,9,B
CHEMBL2345,CHEMBL4222450,9,B
CHEMBL2345,CHEMBL4230217,9,B
CHEMBL2345,CHEMBL4230943,9,B
CHEMBL2345,CHEMBL4230944,9,B
CHEMBL2345,CHEMBL4232943,9,B
CHEMBL2345,CHEMBL4233040,9,B
CHEMBL2345,CHEMBL4233404,9,B
CHEMBL2345,CHEMBL4235432,9,B
CHEMBL2345,CHEMBL4263940,9,B
CHEMBL2345,CHEMBL4264532,9,B
CHEMBL2345,CHEMBL4264533,9,B
CHEMBL2345,CHEMBL4266990,9,B
CHEMBL2345,CHEMBL4266991,9,B
CHEMBL2345,CHEMBL4267053,9,B
CHEMBL2345,CHEMBL4304952,9,B
CHEMBL2345,CHEMBL4308041,9,B
CHEMBL2345,CHEMBL4308042,9,B
CHEMBL2345,CHEMBL4314543,9,B
CHEMBL2345,CHEMBL4322913,9,B
CHEMBL2345,CHEMBL4327868,9,B
CHEMBL2345,CHEMBL4328232,9,B
CHEMBL2345,CHEMBL4328596,9,B
CHEMBL2345,CHEMBL4331956,9,B
CHEMBL2345,CHEMBL4332015,9,B
CHEMBL2345,CHEMBL4333626,9,B
CHEMBL2345,CHEMBL4335275,9,B
CHEMBL2345,CHEMBL4337100,9,B
CHEMBL2345,CHEMBL4352049,9,B
CHEMBL2345,CHEMBL4352535,9,B
CHEMBL2345,CHEMBL4358121,9,B
CHEMBL2345,CHEMBL4358122,9,B
CHEMBL2345,CHEMBL4365958,9,B
CHEMBL2345,CHEMBL4365959,9,B
CHEMBL2345,CHEMBL4366581,9,B
CHEMBL2345,CHEMBL4377852,9,B
CHEMBL2345,CHEMBL4378822,9,B
CHEMBL2345,CHEMBL4379424,9,B
CHEMBL2345,CHEMBL4382752,9,B
CHEMBL2345,CHEMBL4382753,9,B
CHEMBL2345,CHEMBL4387346,9,B
CHEMBL2345,CHEMBL4389471,9,B
CHEMBL2345,CHEMBL4389472,9,B
CHEMBL2345,CHEMBL4389948,9,B
CHEMBL2345,CHEMBL4389949,9,B
CHEMBL2345,CHEMBL4391574,9,B
CHEMBL2345,CHEMBL4391575,9,B
CHEMBL2345,CHEMBL4405553,9,B
CHEMBL2345,CHEMBL4405554,9,B
CHEMBL2345,CHEMBL4408123,9,B
CHEMBL2345,CHEMBL4417283,9,B
CHEMBL2345,CHEMBL4479776,9,B
CHEMBL2345,CHEMBL4603308,9,B
CHEMBL2345,CHEMBL4604474,9,B
CHEMBL2345,CHEMBL4604477,9,B
CHEMBL2345,CHEMBL4622999,9,B
CHEMBL2345,CHEMBL4623004,9,B
CHEMBL2345,CHEMBL4623008,9,B
CHEMBL2345,CHEMBL4623009,9,B
CHEMBL2345,CHEMBL4623015,9,B
CHEMBL2345,CHEMBL4667251,9,B
CHEMBL2345,CHEMBL4674206,9,B
CHEMBL2345,CHEMBL4686933,9,B
CHEMBL2345,CHEMBL4699846,9,B
CHEMBL2345,CHEMBL4704292,9,B
CHEMBL2345,CHEMBL4712068,9,B
CHEMBL2345,CHEMBL4720237,9,B
CHEMBL2345,CHEMBL4720562,9,B
CHEMBL2345,CHEMBL4720906,9,B
CHEMBL2345,CHEMBL4721533,9,B
CHEMBL2345,CHEMBL4727564,9,B
CHEMBL2345,CHEMBL4728266,9,B
CHEMBL2345,CHEMBL4729079,9,B
CHEMBL2345,CHEMBL4766187,9,B
CHEMBL2345,CHEMBL4766926,9,B
CHEMBL2345,CHEMBL4804487,9,B
CHEMBL2345,CHEMBL4804490,9,B
CHEMBL2345,CHEMBL4804669,9,B
CHEMBL2345,CHEMBL4804672,9,B
CHEMBL2345,CHEMBL4805156,9,B
CHEMBL2345,CHEMBL4805157,9,B
CHEMBL2345,CHEMBL4805744,9,B
CHEMBL2345,CHEMBL4805745,9,B
CHEMBL2345,CHEMBL4806199,9,B
CHEMBL2345,CHEMBL4806761,9,B
CHEMBL2345,CHEMBL4806762,9,B
CHEMBL2345,CHEMBL4807991,9,B
CHEMBL2345,CHEMBL4813086,9,B
CHEMBL2345,CHEMBL4813087,9,B
CHEMBL2345,CHEMBL4813088,9,B
CHEMBL2345,CHEMBL4813089,9,B
CHEMBL2345,CHEMBL4813090,9,B
CHEMBL2345,CHEMBL4822977,9,B
CHEMBL2345,CHEMBL4828825,9,B
CHEMBL2345,CHEMBL4828839,9,B
CHEMBL2345,CHEMBL4831409,9,B
CHEMBL2345,CHEMBL4841335,9,B
CHEMBL2345,CHEMBL4841339,9,B
CHEMBL2345,CHEMBL4841341,9,B
CHEMBL2345,CHEMBL4841349,9,B
CHEMBL2345,CHEMBL4841350,9,B
CHEMBL2345,CHEMBL4841351,9,B
CHEMBL2345,CHEMBL4841356,9,B
CHEMBL2345,CHEMBL4879947,9,B
CHEMBL2345,CHEMBL4879948,9,B
CHEMBL2345,CHEMBL4880745,9,B
CHEMBL2345,CHEMBL4881223,9,B
CHEMBL2345,CHEMBL4881580,9,B
CHEMBL2345,CHEMBL4882135,9,B
CHEMBL2345,CHEMBL4882472,9,B
CHEMBL2345,CHEMBL4882905,8,B
CHEMBL2345,CHEMBL4884088,9,B
CHEMBL2345,CHEMBL4884472,9,B
CHEMBL2345,CHEMBL4885518,9,B
CHEMBL2345,CHEMBL4886080,9,B
CHEMBL2345,CHEMBL4886353,9,B
CHEMBL2345,CHEMBL4887581,9,B
CHEMBL2345,CHEMBL4887641,9,B
CHEMBL2345,CHEMBL4888048,9,B
CHEMBL2345,CHEMBL4888236,9,B
CHEMBL2345,CHEMBL5034438,9,B
CHEMBL2345,CHEMBL5037964,9,B
CHEMBL2345,CHEMBL5038966,9,B
CHEMBL2345,CHEMBL5046172,9,B
CHEMBL2345,CHEMBL5046179,9,B
CHEMBL2345,CHEMBL5058365,9,B
CHEMBL2345,CHEMBL5059304,9,B
CHEMBL2345,CHEMBL5059812,9,B
CHEMBL2345,CHEMBL5059954,9,B
CHEMBL2345,CHEMBL5149680,9,B
CHEMBL2345,CHEMBL5167644,9,B
CHEMBL2345,CHEMBL5209965,9,B
CHEMBL2345,CHEMBL5210382,9,B
CHEMBL2345,CHEMBL5212962,9,B
CHEMBL2345,CHEMBL5213117,9,B
CHEMBL2345,CHEMBL5213238,9,B
CHEMBL2345,CHEMBL5213633,9,B
CHEMBL2345,CHEMBL5214800,9,B
CHEMBL2345,CHEMBL5214846,9,B
CHEMBL2345,CHEMBL5231771,9,B
CHEMBL2345,CHEMBL5253674,9,B
CHEMBL2345,CHEMBL5304200,9,B
CHEMBL2345,CHEMBL5304303,9,B
CHEMBL2345,CHEMBL5333402,9,B
CHEMBL2345,CHEMBL5347029,9,B
CHEMBL2345,CHEMBL5357198,9,B
CHEMBL2345,CHEMBL5361751,9,B
CHEMBL2345,CHEMBL5361752,9,B
CHEMBL2345,CHEMBL5361754,9,B
CHEMBL2345,CHEMBL5361755,9,B
CHEMBL2345,CHEMBL5361756,9,B
CHEMBL2345,CHEMBL5361757,9,B
CHEMBL2345,CHEMBL5361758,9,B
CHEMBL2345,CHEMBL5361760,9,B
CHEMBL2345,CHEMBL5369527,9,B
CHEMBL2345,CHEMBL5378217,9,B
CHEMBL2345,CHEMBL5464360,9,B
CHEMBL2345,CHEMBL5464707,9,B
CHEMBL2345,CHEMBL5465085,9,B
CHEMBL2345,CHEMBL5465999,9,B
CHEMBL2345,CHEMBL5466331,9,B
CHEMBL2345,CHEMBL5466933,9,B
CHEMBL2345,CHEMBL5466934,9,B
CHEMBL2345,CHEMBL5467214,9,B
CHEMBL2345,CHEMBL5467694,9,B
CHEMBL2345,CHEMBL5468165,9,B
CHEMBL2345,CHEMBL5469015,9,B
CHEMBL2345,CHEMBL5469016,9,B
CHEMBL2345,CHEMBL5469914,9,B
CHEMBL2345,CHEMBL5469915,9,B
CHEMBL2345,CHEMBL5471576,9,B
CHEMBL2345,CHEMBL5471577,9,B
CHEMBL2345,CHEMBL5471578,9,B
CHEMBL2345,CHEMBL5471579,9,B
CHEMBL2345,CHEMBL5471580,9,B
CHEMBL2345,CHEMBL5471581,9,B
CHEMBL2345,CHEMBL5471582,9,B
CHEMBL2345,CHEMBL5471583,9,B
CHEMBL2345,CHEMBL5471584,9,B
CHEMBL2345,CHEMBL5471585,9,B
CHEMBL2345,CHEMBL5471586,9,B
CHEMBL2345,CHEMBL5471587,9,B
CHEMBL2345,CHEMBL5471588,9,B
CHEMBL2345,CHEMBL5471589,9,B
CHEMBL2345,CHEMBL5471590,9,B
CHEMBL2345,CHEMBL5471591,9,B
CHEMBL2345,CHEMBL5471592,9,B
CHEMBL2345,CHEMBL5471593,9,B
CHEMBL2345,CHEMBL5471594,9,B
CHEMBL2345,CHEMBL5471595,9,B
CHEMBL2345,CHEMBL5471596,9,B
CHEMBL2345,CHEMBL5471597,9,B
CHEMBL2345,CHEMBL5471598,9,B
CHEMBL2345,CHEMBL5471599,9,B
CHEMBL2345,CHEMBL5471600,9,B
CHEMBL2345,CHEMBL5471601,9,B
CHEMBL2345,CHEMBL5472012,9,B
CHEMBL2345,CHEMBL5472545,9,B
CHEMBL2345,CHEMBL5472546,9,B
CHEMBL2345,CHEMBL5472547,9,B
CHEMBL2345,CHEMBL5473057,9,B
CHEMBL2345,CHEMBL5473058,9,B
CHEMBL2345,CHEMBL5473513,9,B
CHEMBL2345,CHEMBL5473514,9,B
CHEMBL2345,CHEMBL5473985,9,B
CHEMBL2345,CHEMBL5473986,9,B
CHEMBL2345,CHEMBL5474334,9,B
CHEMBL2345,CHEMBL5474937,9,B
CHEMBL2345,CHEMBL5474938,9,B
CHEMBL2345,CHEMBL5475703,9,B
CHEMBL2345,CHEMBL5475704,9,B
CHEMBL2345,CHEMBL5476236,9,B
CHEMBL2345,CHEMBL5476237,9,B
CHEMBL2345,CHEMBL5476336,9,B
CHEMBL2345,CHEMBL5476337,9,B
CHEMBL2345,CHEMBL5477316,9,B
CHEMBL2345,CHEMBL5477808,9,B
CHEMBL2345,CHEMBL5477809,9,B
CHEMBL2345,CHEMBL5478591,9,B
CHEMBL2345,CHEMBL5478592,9,B
CHEMBL2345,CHEMBL5478766,9,B
CHEMBL2345,CHEMBL5478888,9,B
CHEMBL2345,CHEMBL5479401,9,B
CHEMBL2345,CHEMBL5480228,9,B
CHEMBL2345,CHEMBL5480871,9,B
CHEMBL2345,CHEMBL5480872,9,B
CHEMBL2345,CHEMBL5480873,9,B
CHEMBL2345,CHEMBL5480874,9,B
CHEMBL2345,CHEMBL5480875,9,B
CHEMBL2345,CHEMBL5480876,9,B
CHEMBL2345,CHEMBL5480877,9,B
CHEMBL2345,CHEMBL5480878,9,B
CHEMBL2345,CHEMBL5481970,9,B
CHEMBL2345,CHEMBL5481971,9,B
CHEMBL2345,CHEMBL5481972,9,B
CHEMBL2345,CHEMBL5481973,9,B
CHEMBL2345,CHEMBL5482608,9,B
CHEMBL2345,CHEMBL5482890,9,B
CHEMBL2345,CHEMBL5482891,9,B
CHEMBL2345,CHEMBL5482892,9,B
CHEMBL2345,CHEMBL5516706,9,B
CHEMBL2345,CHEMBL5516708,9,B
CHEMBL2345,CHEMBL5516731,9,B
CHEMBL2345,CHEMBL5647792,9,B
CHEMBL2345,CHEMBL5648592,9,B
CHEMBL2345,CHEMBL5649373,9,B
CHEMBL2345,CHEMBL5649914,9,B
CHEMBL2345,CHEMBL5650597,9,B
CHEMBL2345,CHEMBL5652353,9,B
CHEMBL2345,CHEMBL5653190,9,B
CHEMBL2345,CHEMBL5655014,9,B
CHEMBL2345,CHEMBL5655304,9,B
CHEMBL2345,CHEMBL5655594,9,B
CHEMBL2345,CHEMBL5657413,9,B
CHEMBL2345,CHEMBL5657664,9,B
CHEMBL2345,CHEMBL5657777,9,B
CHEMBL2345,CHEMBL5657791,9,B
CHEMBL2345,CHEMBL5658586,9,B
CHEMBL2345,CHEMBL5658997,9,B
CHEMBL2345,CHEMBL5659946,9,B
CHEMBL2345,CHEMBL5660271,9,B
CHEMBL2345,CHEMBL5660596,9,B
CHEMBL2345,CHEMBL5660920,9,B
CHEMBL2345,CHEMBL5661244,9,B
CHEMBL2345,CHEMBL5661568,9,B
CHEMBL2345,CHEMBL5663373,9,B
CHEMBL2345,CHEMBL5663477,9,B
CHEMBL2345,CHEMBL5663502,9,B
CHEMBL2345,CHEMBL5663593,9,B
CHEMBL2345,CHEMBL5663608,9,B
CHEMBL2345,CHEMBL5663654,9,B
CHEMBL2345,CHEMBL5663704,9,B
CHEMBL2345,CHEMBL5663746,9,B
CHEMBL2345,CHEMBL5663796,9,B
CHEMBL2345,CHEMBL5663838,9,B
CHEMBL2345,CHEMBL5663885,9,B
CHEMBL2345,CHEMBL5663905,9,B
CHEMBL2345,CHEMBL5663998,9,B
CHEMBL2345,CHEMBL5664018,9,B
CHEMBL2345,CHEMBL5664109,9,B
CHEMBL2345,CHEMBL5664129,9,B
CHEMBL2345,CHEMBL5664455,9,B
CHEMBL2345,CHEMBL5675335,9,B
CHEMBL2345,CHEMBL5675336,9,B
CHEMBL2345,CHEMBL5679568,9,B
CHEMBL2345,CHEMBL5679801,9,B
CHEMBL2345,CHEMBL5679940,9,B
CHEMBL2345,CHEMBL5680006,9,B
CHEMBL2345,CHEMBL5680711,9,B
CHEMBL2345,CHEMBL5680731,9,B
CHEMBL2345,CHEMBL5680751,9,B
CHEMBL2345,CHEMBL5680771,9,B
CHEMBL2345,CHEMBL5680791,9,B
CHEMBL2345,CHEMBL5681917,9,B
CHEMBL2345,CHEMBL5682177,9,B
CHEMBL2345,CHEMBL5682836,9,B
CHEMBL2345,CHEMBL5683189,9,B
CHEMBL2345,CHEMBL5683689,9,B
CHEMBL2345,CHEMBL5683876,9,B
CHEMBL2345,CHEMBL5683879,9,B
CHEMBL2345,CHEMBL5683880,9,B
CHEMBL2345,CHEMBL5684033,9,B
CHEMBL2345,CHEMBL5684034,9,B
CHEMBL2345,CHEMBL5684505,9,B
CHEMBL2345,CHEMBL5684708,9,B
CHEMBL2345,CHEMBL5685392,9,B
CHEMBL2345,CHEMBL5685652,9,B
CHEMBL2345,CHEMBL5686428,9,B
CHEMBL2345,CHEMBL5686429,9,B
CHEMBL2345,CHEMBL5686896,9,B
CHEMBL2345,CHEMBL5686897,9,B
CHEMBL2345,CHEMBL5696662,9,B
CHEMBL2345,CHEMBL5697637,9,B
CHEMBL2345,CHEMBL5698337,9,B
CHEMBL2345,CHEMBL5699037,9,B
CHEMBL2345,CHEMBL5699737,9,B
CHEMBL2345,CHEMBL5700437,9,B
CHEMBL2345,CHEMBL5701137,9,B
CHEMBL2345,CHEMBL5701816,9,B
CHEMBL2345,CHEMBL5702163,9,B
CHEMBL2345,CHEMBL5702735,9,B
CHEMBL2345,CHEMBL5703148,9,B
CHEMBL2345,CHEMBL5703460,9,B
CHEMBL2345,CHEMBL5703462,9,B
CHEMBL2345,CHEMBL5703466,9,B
CHEMBL2345,CHEMBL5703467,9,B
CHEMBL2345,CHEMBL5703468,9,B
CHEMBL2345,CHEMBL5703469,9,B
CHEMBL2345,CHEMBL5703750,9,B
CHEMBL2345,CHEMBL5703752,9,B
CHEMBL2345,CHEMBL5703756,9,B
CHEMBL2345,CHEMBL5703757,9,B
CHEMBL2345,CHEMBL5703758,9,B
CHEMBL2345,CHEMBL5703759,9,B
CHEMBL2345,CHEMBL5704061,9,B
CHEMBL2345,CHEMBL5704063,9,B
CHEMBL2345,CHEMBL5704067,9,B
CHEMBL2345,CHEMBL5704068,9,B
CHEMBL2345,CHEMBL5704069,9,B
CHEMBL2345,CHEMBL5704070,9,B
CHEMBL2345,CHEMBL5704297,9,B
CHEMBL2345,CHEMBL5704298,9,B
CHEMBL2345,CHEMBL5704299,9,B
CHEMBL2345,CHEMBL5704300,9,B
CHEMBL2345,CHEMBL5704301,9,B
CHEMBL2345,CHEMBL5704302,9,B
CHEMBL2345,CHEMBL5704303,9,B
